Animal_ID,Epoch,Sleep_State,Tot_Mov,AVG_Amp,STDEV_Amp,AVG_Freq,STDEV_Freq,
AAL,3670,WAKE,111,1.034710662,3.028577667,12.98832292,4.995915772,
AAL,3680,WAKE,105,0.215356425,0.403940434,13.12851653,6.050134497,
AAL,3690,WAKE,96,1.735259832,4.211758015,12.83973609,6.444782124,
AAL,3700,WAKE,87,5.644703914,5.382503198,11.40832719,7.671885611,
AAL,3710,WAKE,105,1.472191307,1.669955617,12.3709181,5.36145712,
AAL,3720,WAKE,117,2.705094601,3.218703771,13.00286438,3.770870431,
AAL,3730,WAKE,120,3.168650171,3.827431245,13.70968413,6.503362957,
AAL,3740,WAKE,99,2.885634279,3.662280521,12.38037579,5.552773238,
AAL,3750,WAKE,117,4.068442599,5.798769206,12.71188084,3.421382488,
AAL,3760,WAKE,48,9.360479506,7.75493229,9.558911473,7.039767824,
AAL,3770,WAKE,60,12.84030489,6.47036853,8.494071164,4.799384712,
AAL,3780,WAKE,66,11.59336276,7.004351484,9.29338725,5.043165109,
AAL,3790,WAKE,69,11.17279969,6.366076226,9.404549399,4.264562747,
AAL,3800,WAKE,102,8.327102987,7.27495948,14.38872438,8.920388029,
AAL,3810,WAKE,78,11.42819479,7.567621866,9.520798365,4.886299072,
AAL,3820,WAKE,84,8.66450754,8.061076153,11.44606353,5.995329285,
AAL,3830,WAKE,69,14.35164423,5.52234174,8.700323797,5.248866034,
AAL,3840,WAKE,57,8.788195392,8.760531176,9.200988925,6.941191285,
AAL,3850,WAKE,81,9.988997193,7.900644476,11.67695612,7.034495486,
AAL,3860,WAKE,60,8.316745804,6.970356058,11.64117812,10.61954215,
AAL,3870,WAKE,126,2.563238258,3.012301042,13.91577067,4.860894055,
AAL,3880,WAKE,126,0.710408035,0.745342474,14.07428261,4.686515153,
AAL,3890,WAKE,135,0.765387745,0.978790527,14.75791317,4.673120334,
AAL,3900,WAKE,132,0.99090349,0.920067734,14.04525,3.735412924,
AAL,3910,WAKE,135,0.976376424,0.683178967,14.62644708,3.709150464,
AAL,3920,WAKE,123,0.691759588,0.64416631,13.72357072,4.51051061,
AAL,3930,WAKE,114,0.751741784,1.208672436,12.4053071,3.641296187,
AAL,3940,WAKE,120,0.782699748,0.774499742,13.55732765,4.843423713,
AAL,3950,WAKE,132,0.787592673,0.808800925,14.4209299,4.843454057,
AAL,3960,WAKE,123,0.855849535,1.161859185,14.10634951,4.432985951,
AAL,3970,WAKE,129,0.733307229,0.656022076,14.34192696,5.006368453,
AAL,3980,WAKE,138,0.618210617,0.54699578,15.43484333,5.480480755,
AAL,3990,WAKE,129,0.839496609,0.737427458,15.04135059,4.666021083,
AAR,0,WAKE,132,5.219998629,3.835858869,14.19075181,4.636594139,
AAR,10,WAKE,135,5.696063028,3.447411256,14.71410748,4.391471876,
AAR,20,WAKE,138,3.306455138,3.756334505,14.67504718,4.155558164,
AAR,30,WAKE,132,2.807394876,2.768977396,14.39459784,5.15612815,
AAR,40,WAKE,141,2.272150684,2.314290456,15.42702728,4.38472327,
AAR,50,WAKE,123,2.398247581,2.976617521,13.59132623,3.882537924,
AAR,60,WAKE,153,1.237475473,1.414530931,16.63888066,5.854770765,
AAR,70,WAKE,141,3.327305942,3.056178974,15.23352063,4.43177355,
AAR,80,WAKE,135,5.071466612,3.825358664,13.96215006,3.002988861,
AAR,90,WAKE,135,2.098940304,2.009989084,14.07113435,3.088410142,
AAR,100,WAKE,126,3.918863281,3.371810973,13.83387077,5.764452875,
AAR,110,WAKE,126,3.134201792,3.442740706,13.94499924,4.453423606,
AAR,120,WAKE,135,1.14252419,1.078883341,15.10402292,5.011677267,
AAR,130,WAKE,141,2.363750989,3.295353406,15.33121657,6.359572826,
AAR,140,WAKE,132,3.796293018,4.559858303,14.22159515,3.546849355,
AAR,150,WAKE,129,1.036970843,3.05229982,14.40445623,5.70824044,
AAR,160,WAKE,114,3.794341324,4.538450347,13.24595756,5.704905292,
AAR,170,WAKE,132,2.273767425,2.093508927,14.69713024,4.576372812,
AAR,180,WAKE,132,1.601913516,1.245419138,14.66923517,6.589726922,
AAR,190,WAKE,123,1.80424449,2.614712692,13.64135549,4.870075026,
AAR,200,WAKE,135,1.371177212,2.200517548,14.82884038,4.948959212,
AAR,210,WAKE,120,1.216495756,1.323169191,13.16983521,3.575097033,
AAR,220,WAKE,117,2.122248837,3.933183215,13.05169014,4.703772077,
AAR,230,WAKE,126,4.540940396,6.061559657,13.82449012,3.497492101,
AAR,240,WAKE,114,2.322155462,4.983747971,12.78651042,3.656066479,
AAR,250,WAKE,117,0.854456421,1.032443845,12.69743432,4.660150294,
AAR,260,WAKE,132,1.499389561,1.241710715,14.21529179,2.835957609,
AAR,270,WAKE,141,1.669855131,2.895883138,14.88648807,4.321008066,
AAR,280,WAKE,111,1.03973278,1.833329897,12.30745333,3.951163077,
AAR,290,WAKE,132,1.936685184,1.996253946,14.61162987,5.911035137,
AAR,300,WAKE,135,2.400808056,2.394081332,14.86187199,5.040638249,
AAR,310,WAKE,114,0.958373889,1.272341282,13.16957157,5.292662065,
AAR,320,WAKE,99,1.615551133,1.837433157,10.86564024,3.401339972,
AAR,330,WAKE,96,1.221504899,1.977679379,10.63527278,3.30091725,
AAR,340,WAKE,99,2.434834768,2.24239901,10.36764501,2.659376611,
AAR,350,WAKE,96,2.038860707,0.999195925,10.09357802,2.062127879,
AAR,360,WAKE,99,1.863261303,1.097859205,10.10112356,1.478396793,
AAR,370,WAKE,102,1.290429477,0.919055715,10.44775662,2.492552909,
AAR,380,WAKE,105,2.318483455,4.491248707,10.78016371,1.712077824,
AAR,390,WAKE,111,4.127945361,9.266936099,12.31139599,4.315328499,
AAR,400,WAKE,102,2.377829016,2.49695471,11.38558946,4.213699899,
AAR,410,WAKE,93,1.681305417,2.162577139,10.50759298,3.688305913,
AAR,420,WAKE,102,3.31572171,4.423237905,11.14971903,3.987368308,
AAR,430,WAKE,99,3.477643697,11.48258935,10.30183505,2.718127735,
AAR,440,WAKE,111,1.012075231,1.153434447,12.09090931,3.235651828,
AAR,450,WAKE,114,0.956280893,1.104221407,12.47816186,3.290791939,
AAR,460,WAKE,90,0.684494985,1.757835027,11.69136184,5.838323672,
AAR,470,WAKE,105,3.560757537,3.66634708,11.73555861,4.094682504,
AAR,480,WAKE,102,3.760938785,5.938411001,12.63440033,5.24124656,
AAR,490,WAKE,90,3.579527981,7.011580646,9.653095795,2.951597349,
AAR,500,WAKE,105,0.877281188,1.86567395,11.09164818,2.900841167,
AAR,510,WAKE,105,0.807801431,1.497479481,11.85612157,4.340248739,
AAR,520,WAKE,102,0.76492396,1.378350718,10.99011211,3.696200779,
AAR,530,WAKE,84,3.588269212,3.753076162,8.95921207,2.489438052,
AAR,540,WAKE,96,2.577016121,0.23244419,9.749466469,0.415561739,
AAR,550,WAKE,105,2.427473827,1.499017617,10.66961203,1.130165941,
AAR,560,WAKE,111,3.794172232,6.482493991,11.14495507,1.875898251,
AAR,570,WAKE,111,2.288408059,1.692414535,11.68805111,2.530703985,
AAR,580,WAKE,108,2.722334863,0.531719962,10.90675563,0.752919963,
AAR,590,WAKE,108,2.876475663,0.677570667,10.7284624,0.525001223,
AAR,600,WAKE,102,4.215248631,7.083960658,10.59710593,1.900348434,
AAR,610,WAKE,111,2.348391814,3.338243641,11.42422234,2.556950561,
AAR,620,WAKE,117,1.162199334,1.937661927,12.57133422,3.398677654,
AAR,630,WAKE,114,3.531016814,5.150429547,12.59317528,3.256164214,
AAR,640,WAKE,120,2.695657911,3.182456676,12.82452474,2.558037871,
AAR,650,WAKE,111,3.828506857,9.569745062,11.70413682,2.308263231,
AAR,660,WAKE,117,2.278342918,4.498902754,12.6158632,4.23477195,
AAR,670,WAKE,105,2.256998315,0.718582502,10.71008356,0.842552207,
AAR,680,WAKE,45,0.385232611,0.349597844,5.615162497,3.205932353,
AAR,690,WAKE,87,0.759293199,1.361243968,10.66665256,4.74243835,
AAR,700,WAKE,114,1.205909897,2.45683855,12.41584263,4.380177366,
AAR,710,WAKE,132,1.051365588,1.640950702,16.40094471,6.735291765,
AAR,720,WAKE,126,0.951044231,0.930508612,14.04039534,5.023625842,
AAR,730,WAKE,81,7.718877233,6.975596943,10.65502145,4.47602654,
AAR,740,WAKE,66,6.045639434,6.003527304,12.34472598,7.293273783,
AAR,750,WAKE,57,8.602603318,6.33909468,10.29570724,6.612816462,
AAR,760,WAKE,111,5.343677187,5.563122973,13.06528273,5.417712907,
AAR,770,WAKE,120,2.903755597,4.170789645,12.51139095,3.311539295,
AAR,780,WAKE,138,0.706933276,0.638386339,14.9172224,3.74162048,
AAR,790,WAKE,117,1.431418297,2.06884271,12.43029199,3.443001579,
AAR,800,WAKE,120,4.201223847,3.159868113,12.92849716,3.30453645,
AAR,810,WAKE,120,4.535855651,4.359809807,12.50501712,2.966800129,
AAR,820,WAKE,126,4.103152215,4.568494965,13.87840528,4.230536707,
AAR,830,WAKE,132,3.655487097,3.042923564,13.93751193,3.550431611,
AAR,840,WAKE,117,0.921346038,0.871113752,12.59313226,3.321940949,
AAR,850,WAKE,126,3.555097646,4.483439599,13.12075242,1.892066631,
AAR,860,WAKE,123,2.934322613,3.094308073,12.67242777,3.162297787,
AAR,870,WAKE,123,2.116632994,1.519643814,12.60537277,1.230055264,
AAR,880,WAKE,123,2.775369915,3.628510771,12.65481667,2.298805891,
AAR,890,WAKE,96,3.255657805,4.747574928,10.99492464,3.93951246,
AAR,900,WAKE,129,1.893742096,0.447519187,12.83682046,0.782117714,
AAR,910,WAKE,126,2.049958688,2.065558647,13.34992372,2.893256918,
AAR,920,WAKE,123,2.43522147,2.288727628,12.99250624,3.285885349,
AAR,930,WAKE,111,2.903344416,3.43017699,12.09139709,3.044464817,
AAR,940,WAKE,111,0.91908488,1.188019889,12.62728831,5.14433529,
AAR,950,WAKE,114,1.079364663,1.137464197,12.84297927,4.511024438,
AAR,960,WAKE,114,2.324853111,3.002495081,11.9182795,1.835840814,
AAR,970,WAKE,111,2.243974988,2.466698161,12.01536126,3.805920015,
AAR,980,WAKE,114,2.777734141,3.128136926,11.94558304,3.217247341,
AAR,990,WAKE,108,2.907673687,3.543972072,11.88095346,3.603810614,
AAR,1000,WAKE,123,1.810031518,1.480668097,12.66965485,2.305587692,
AAR,1010,WAKE,90,3.364076811,6.27741112,10.17352417,3.414711088,
AAR,1020,WAKE,114,2.590247791,4.093308735,12.76911415,5.301645593,
AAR,1030,WAKE,114,0.839750074,0.779744357,12.86534663,4.628243712,
AAR,1040,WAKE,114,3.60997056,3.764335805,12.56485172,4.752127785,
AAR,1050,WAKE,117,3.351325879,3.674091902,13.56216718,5.463567674,
AAR,1060,WAKE,99,4.101868113,4.367158723,10.91640003,3.53257873,
AAR,1070,WAKE,96,3.89194006,4.532375756,11.35309095,4.903306078,
AAR,1080,WAKE,117,0.81069233,0.906793064,12.8223727,3.910262991,
AAR,1090,WAKE,108,3.166570057,4.732097862,11.37842666,3.078144363,
AAR,1100,WAKE,105,0.720054046,1.024056569,11.76565329,4.389138472,
AAR,1110,WAKE,105,0.814393414,0.61101131,10.88049171,1.829031261,
AAR,1120,WAKE,105,0.862772404,0.920986702,10.95071183,1.514405316,
AAR,1130,WAKE,114,0.705236712,0.752985642,12.21963314,3.842550961,
AAR,1140,WAKE,96,0.955332921,1.598415907,10.9245295,2.973947522,
AAR,1150,WAKE,102,1.031477112,1.789384145,10.67604921,1.856380823,
AAR,1160,WAKE,99,0.831291727,0.994468567,10.58564355,2.059632627,
AAR,1170,WAKE,108,1.798525146,1.942434778,11.81318829,3.938687121,
AAR,1180,WAKE,102,1.171652988,2.657710249,11.19926316,3.445000069,
AAR,1190,WAKE,108,3.302776388,4.275117319,11.66157344,3.168655814,
AAR,1200,WAKE,108,4.612784951,7.341396992,13.06755045,6.024559488,
AAR,1210,WAKE,114,4.400180808,6.168224686,12.81792638,4.467679223,
AAR,1220,WAKE,90,3.632567913,5.400772526,10.6057452,3.570253065,
AAR,1230,WAKE,108,1.34575699,2.282199165,11.00111854,2.15644059,
AAR,1240,WAKE,102,4.326650497,14.15560667,11.54664065,3.487141958,
AAR,1250,WAKE,99,1.470224186,3.150736411,10.96775571,2.845058182,
AAR,1260,WAKE,108,0.679959153,0.681738718,10.95299756,1.633916195,
AAR,1270,WAKE,126,2.035270525,0.591546285,13.38803675,3.482089181,
AAR,1280,WAKE,90,4.112928575,5.938769374,10.21351847,2.911895329,
AAR,1290,WAKE,72,2.497182638,0.694796175,7.847105299,2.035202527,
AAR,1300,WAKE,93,1.529471245,0.15671165,9.452533632,0.438624185,
AAR,1310,WAKE,108,1.435083607,0.362634693,11.13475461,2.760323569,
AAR,1320,WAKE,105,1.030165394,0.547840043,10.80200337,2.124329701,
AAR,1330,WAKE,96,0.726788926,0.641320348,10.40051981,2.644365562,
AAR,1340,WAKE,99,1.66594489,3.032288665,10.16201515,2.173558627,
AAR,1350,WAKE,102,0.752576464,1.766635216,11.2213378,3.186440234,
AAR,1360,WAKE,96,3.364795295,1.934866655,10.28900626,3.3521224,
AAR,1370,Non-REM Sleep,15,0.037610263,0.050037491,1.572029632,0.792478034,
AAR,1370,REM Sleep,80,2.278523503,0.140358623,8.078111631,0.307830515,
AAR,1370,WAKE,93,2.912853983,1.043307364,9.580766618,1.113915542,
AAR,1380,Non-REM Sleep,14.5,0.032490206,0.00615902,1.459319382,0.159296314,
AAR,1380,REM Sleep,86,2.021533748,0.407502446,8.630107127,0.779387989,
AAR,1380,WAKE,111,3.626045597,7.887046885,12.32063016,4.928506424,
AAR,1390,Non-REM Sleep,15.5,0.038240368,0.020753157,1.551111661,0.29430937,
AAR,1390,REM Sleep,78,2.157814276,0.80627764,8.203161381,1.906391083,
AAR,1390,WAKE,87,2.378962616,1.235886522,9.4798761,2.60432408,
AAR,1400,Non-REM Sleep,15.5,0.031944071,0.002794338,1.548110573,0.128736529,
AAR,1400,REM Sleep,66,2.144916975,0.262492507,6.647024605,0.34371019,
AAR,1400,WAKE,93,0.673866104,1.824860693,10.57535684,3.174098295,
AAR,1410,Non-REM Sleep,15.5,0.037747145,0.033131816,1.602293131,0.27492103,
AAR,1410,REM Sleep,76,2.162554146,0.588395368,7.765890961,1.328769616,
AAR,1410,WAKE,81,3.136245525,1.146500694,8.822275626,3.004859835,
AAR,1420,Non-REM Sleep,17,0.065113363,0.148915683,1.738336504,0.93264307,
AAR,1420,REM Sleep,70,2.109141316,0.614653612,7.176344952,0.921531338,
AAR,1420,WAKE,87,2.016456599,0.177270084,8.764362346,0.208445416,
AAR,1430,Non-REM Sleep,15.5,0.041605159,0.031098981,1.582181433,0.263379399,
AAR,1430,REM Sleep,74,3.200300344,3.569998698,7.472739507,1.111403086,
AAR,1430,WAKE,90,2.03443236,4.074740957,9.593107118,4.33964973,
AAR,1440,Non-REM Sleep,16.5,0.037970663,0.012026112,1.642243177,0.181404257,
AAR,1440,REM Sleep,78,2.941533056,1.640826047,8.104694146,1.220041312,
AAR,1440,WAKE,81,2.787137846,5.079106697,9.215428985,3.696990698,
AAR,1450,Non-REM Sleep,15,0.042622992,0.056133808,1.578915576,0.727073392,
AAR,1450,REM Sleep,90,2.179377669,0.487906374,9.069242152,0.893557221,
AAR,1450,WAKE,93,1.622527983,2.49562966,9.942745863,2.722912869,
AAR,1460,Non-REM Sleep,16,0.041064241,0.018060583,1.605708372,0.382935647,
AAR,1460,REM Sleep,94,2.116954565,0.590468416,9.547722328,1.065440507,
AAR,1460,WAKE,99,0.839285621,0.63070472,10.005134,1.112426548,
AAR,1470,Non-REM Sleep,15,0.047423812,0.034582248,1.63422826,1.085738583,
AAR,1470,REM Sleep,90,2.157276873,1.778349816,9.307752597,1.866046895,
AAR,1470,WAKE,105,4.570437606,5.852279421,11.32329601,4.011933608,
AAR,1480,Non-REM Sleep,15.5,0.039712211,0.02907955,1.541218297,0.341790804,
AAR,1480,REM Sleep,90,1.298903426,0.264978666,8.977650158,0.561983894,
AAR,1480,WAKE,90,0.831469565,1.493539726,9.623172983,2.226052367,
AAR,1490,Non-REM Sleep,15.5,0.033833084,0.005712611,1.547300986,0.096204916,
AAR,1490,REM Sleep,92,1.491308156,0.495736521,9.209902465,0.752501351,
AAR,1490,WAKE,87,1.067540371,2.445773495,9.706526544,2.854016426,
AAR,1500,Non-REM Sleep,16,0.033108159,0.007097082,1.598999602,0.071135501,
AAR,1500,REM Sleep,86,1.422925639,0.280918617,8.68919486,0.707669489,
AAR,1500,WAKE,99,4.438203066,2.086374206,10.31899681,2.272400792,
AAR,1510,Non-REM Sleep,20,0.04935898,0.007292471,2.049945335,0.17893645,
AAR,1510,REM Sleep,82,1.294323195,0.232237146,8.336197557,0.42281907,
AAR,1510,WAKE,99,4.68378921,2.347819721,10.18297917,1.410322593,
AAR,1520,Non-REM Sleep,21,0.041934161,0.004920532,2.057050014,0.229040981,
AAR,1520,REM Sleep,84,1.224756896,0.373225785,8.50769464,0.761613537,
AAR,1520,WAKE,81,2.449744911,2.505330966,9.180921221,3.754107411,
AAR,1530,Non-REM Sleep,20,0.039143093,0.002061498,2.012593582,0.087297412,
AAR,1530,REM Sleep,82,1.196547739,1.889230227,8.561161913,1.954148719,
AAR,1540,Non-REM Sleep,20.5,0.037579533,0.002449018,2.046180867,0.095853435,
AAR,1540,REM Sleep,74,0.583977954,0.286765906,7.744166497,1.037109455,
AAR,1550,Non-REM Sleep,20.5,0.037352047,0.002468099,2.059715308,0.11189453,
AAR,1550,REM Sleep,78,0.482627215,0.371082782,8.082406111,1.346613461,
AAR,1560,Non-REM Sleep,20.5,0.036531927,0.002104055,2.049403266,0.083369376,
AAR,1560,REM Sleep,76,0.438737819,0.286025791,8.284444624,1.937338209,
AAR,1570,Non-REM Sleep,20.5,0.036655048,0.002180432,2.046988598,0.104060276,
AAR,1570,REM Sleep,68,0.38190241,0.321850085,7.73929633,2.077188991,
AAR,1580,Non-REM Sleep,20,0.035897144,0.002287655,1.992609124,0.1200601,
AAR,1580,REM Sleep,66,0.415415244,0.544314079,8.23196344,3.385206681,
AAR,1590,Non-REM Sleep,23,0.046163404,0.002598938,2.281094761,0.093093811,
AAR,1590,REM Sleep,56,1.795811866,0.592892979,5.676743723,0.371308769,
AAR,1600,Non-REM Sleep,23,0.045676438,0.002604326,2.286165876,0.108728591,
AAR,1600,REM Sleep,56,0.662159389,0.929584815,5.98757824,1.90667015,
AAR,1610,Non-REM Sleep,22.5,0.0442523,0.002203686,2.282791002,0.100265454,
AAR,1610,REM Sleep,56,0.863666876,0.745218972,6.346582701,2.61022973,
AAR,1620,Non-REM Sleep,23,0.047527229,0.006322917,2.277642636,0.188917243,
AAR,1620,REM Sleep,54,0.796979386,1.385238565,6.537529693,2.504602961,
AAR,1630,Non-REM Sleep,22,0.04541508,0.002304477,2.222604038,0.08660519,
AAR,1630,REM Sleep,52,0.349402515,0.25391209,5.538980859,0.986251084,
AAR,1640,Non-REM Sleep,22.5,0.046157299,0.003694003,2.247828832,0.115244315,
AAR,1640,REM Sleep,50,0.268026411,0.195071891,5.354423433,1.50479574,
AAR,1650,Non-REM Sleep,22.5,0.047583595,0.003714366,2.249812982,0.160683477,
AAR,1650,REM Sleep,42,0.235528021,0.208284991,5.388265628,2.082028494,
AAR,1660,Non-REM Sleep,22.5,0.044194879,0.002164772,2.219925177,0.083826006,
AAR,1660,REM Sleep,50,3.209020007,0.735606525,5.290965251,0.736396218,
AAR,1670,Non-REM Sleep,22,0.043460461,0.002252785,2.202758342,0.124298742,
AAR,1670,REM Sleep,50,2.760667427,0.434734575,4.923753395,0.426825585,
AAR,1680,Non-REM Sleep,22,0.048134679,0.002943382,2.234676747,0.14666101,
AAR,1680,REM Sleep,56,2.550238663,0.730351753,5.753065825,1.562180243,
AAR,1690,Non-REM Sleep,22,0.045288958,0.002256614,2.206837543,0.142102726,
AAR,1690,REM Sleep,60,1.821191326,1.122026929,6.425353317,1.641023457,
AAR,1700,Non-REM Sleep,22,0.042595171,0.001592047,2.20572948,0.089293886,
AAR,1700,REM Sleep,52,1.307365364,1.101036128,5.678712058,2.081505697,
AAR,1710,Non-REM Sleep,22,0.042441002,0.002124214,2.16236302,0.086100438,
AAR,1710,REM Sleep,54,0.645788319,0.359224131,5.672773271,0.855464505,
AAR,1720,Non-REM Sleep,21.5,0.041414117,0.001870224,2.166646211,0.124484661,
AAR,1720,REM Sleep,52,0.690985282,0.35226628,5.513919599,1.097277947,
AAR,1730,Non-REM Sleep,21.5,0.042458051,0.00222715,2.168859003,0.132850528,
AAR,1730,REM Sleep,60,0.596750134,0.643632098,6.392660857,1.594231866,
AAR,1740,Non-REM Sleep,21.5,0.040298662,0.002101202,2.159428756,0.121389185,
AAR,1740,REM Sleep,54,0.772905056,1.002468462,6.323039777,2.281029309,
AAR,1750,Non-REM Sleep,22,0.038676067,0.001986374,2.175872226,0.152488907,
AAR,1750,REM Sleep,56,0.72669546,0.3424836,6.084522562,1.769213748,
AAR,1760,Non-REM Sleep,20,0.028972283,0.011650463,2.050552314,0.611844096,
AAR,1760,REM Sleep,52,0.678420013,0.384142799,5.701320628,2.143517497,
AAR,1770,Non-REM Sleep,22.5,0.02597355,0.016024883,2.283181435,0.44531934,
AAR,1770,REM Sleep,52,0.562571365,0.706102584,7.512322801,3.804445917,
AAR,1780,Non-REM Sleep,22.5,0.028338374,0.018656779,2.261022992,0.352395478,
AAR,1780,REM Sleep,48,0.736061486,0.526880445,5.366216885,2.603664977,
AAR,1790,Non-REM Sleep,22.5,0.02748606,0.010558492,2.278497337,0.20479359,
AAR,1790,REM Sleep,48,0.440762784,0.219679545,5.25304261,1.068290196,
AAR,1800,Non-REM Sleep,22,0.028566252,0.025748063,2.219985994,0.453906086,
AAR,1800,REM Sleep,40,0.424824493,0.259724443,4.914517471,1.941069961,
AAR,1810,Non-REM Sleep,22.5,0.02948592,0.013083232,2.261332813,0.177046333,
AAR,1810,REM Sleep,26,0.394613306,0.349062434,4.047282104,2.502203227,
AAR,1820,Non-REM Sleep,22.5,0.027719742,0.013820565,2.256851736,0.188668559,
AAR,1820,REM Sleep,34,0.253500162,0.184280853,4.903099107,2.048212967,
AAR,1830,Non-REM Sleep,22.5,0.029128704,0.003096055,2.243321999,0.159538893,
AAR,1840,Non-REM Sleep,22,0.027897772,0.005708476,2.184000558,0.150779142,
AAR,1850,Non-REM Sleep,21,0.030032214,0.003275759,2.124061879,0.342966119,
AAR,1860,Non-REM Sleep,21.5,0.026770724,0.004012887,2.141386355,0.149552599,
AAR,1870,Non-REM Sleep,22,0.030451868,0.003013026,2.214658859,0.213057598,
AAR,1880,Non-REM Sleep,21.5,0.029753571,0.010141235,2.140139332,0.175995554,
AAR,1890,Non-REM Sleep,21,0.027303161,0.004672699,2.105117268,0.107249494,
AAR,1900,Non-REM Sleep,21,0.028277617,0.00174043,2.110628828,0.115799088,
AAR,1910,Non-REM Sleep,20.5,0.027833724,0.002693613,2.077895295,0.104957634,
AAR,1920,Non-REM Sleep,21,0.026101295,0.002214759,2.08717951,0.115695621,
AAR,1930,Non-REM Sleep,22,0.024323552,0.01000558,2.179813981,0.172078604,
AAR,1940,Non-REM Sleep,22.5,0.023773173,0.003494246,2.243792152,0.211726085,
AAR,1950,Non-REM Sleep,22.5,0.020749721,0.003024154,2.281398808,0.179560037,
AAR,1960,Non-REM Sleep,23,0.019219807,0.002964756,2.308397067,0.189874625,
AAR,1970,Non-REM Sleep,20.5,0.018715244,0.024761891,2.095020458,0.681126789,
AAR,1980,Non-REM Sleep,22.5,0.015646796,0.003507149,2.225093511,0.203353433,
AAR,1990,Non-REM Sleep,21.5,0.017741821,0.002453582,2.176130935,0.167099127,
AAR,2000,Non-REM Sleep,22,0.019150368,0.001873017,2.204221326,0.127576546,
AAR,2010,Non-REM Sleep,22.5,0.020244748,0.003634686,2.235439319,0.108640584,
AAR,2020,Non-REM Sleep,21,0.027926243,0.031739492,2.185346511,0.73607741,
AAR,2030,Non-REM Sleep,21,0.02030664,0.010721823,2.141353632,0.401062276,
AAR,2040,Non-REM Sleep,21,0.023754513,0.016845766,2.149677397,0.674619367,
AAR,2050,Non-REM Sleep,21.5,0.021563952,0.008644701,2.199147545,0.296657408,
AAR,2060,Non-REM Sleep,22,0.02403493,0.013624629,2.178994551,0.250744681,
AAR,2070,Non-REM Sleep,21.5,0.034242837,0.017803991,2.119554859,0.164559523,
AAR,2080,Non-REM Sleep,21,0.02217438,0.003446078,2.11870129,0.168443915,
AAR,2090,Non-REM Sleep,21,0.021016087,0.00415004,2.089256952,0.129986743,
AAR,2100,Non-REM Sleep,21,0.019838757,0.011116204,2.096159482,0.192916742,
AAR,2110,Non-REM Sleep,20.5,0.017324515,0.004437817,2.056213052,0.165551368,
AAR,2120,Non-REM Sleep,20.5,0.014396837,0.002706014,2.052389064,0.148283142,
AAR,2130,Non-REM Sleep,17.5,0.019921474,0.014374024,1.876329168,0.637167277,
AAR,2140,Non-REM Sleep,15,0.035114496,0.038110477,1.494133754,0.384209252,
AAR,2150,Non-REM Sleep,14.5,0.016156533,0.002330137,1.464330796,0.10943144,
AAR,2160,Non-REM Sleep,11.5,0.009202814,0.005210662,1.303634325,0.720835297,
AAR,2170,Non-REM Sleep,13,0.038492373,0.115755322,1.682817813,1.530325675,
AAR,2180,Non-REM Sleep,15.5,0.007313784,0.002294844,1.582790477,0.117086013,
AAR,2190,Non-REM Sleep,15,0.008070868,0.002958648,1.525942265,0.332029231,
AAR,2200,Non-REM Sleep,15,0.007107132,0.00282545,1.506665466,0.082947037,
AAR,2210,Non-REM Sleep,15.5,0.007323067,0.002365851,1.549418279,0.117792432,
AAR,2220,Non-REM Sleep,13.5,0.008707542,0.005237056,1.4866563,0.789082938,
AAR,2230,Non-REM Sleep,14.5,0.028147822,0.088773768,1.695876419,1.119728768,
AAR,2240,Non-REM Sleep,12,0.00955698,0.012543782,1.420902569,1.053247783,
AAR,2250,Non-REM Sleep,15.5,0.013175533,0.016379376,1.648317317,0.671568097,
AAR,2260,Non-REM Sleep,13,0.076996774,0.157781314,1.520562846,1.105817038,
AAR,2270,Non-REM Sleep,16.5,0.022404953,0.019729001,1.627058724,0.139110187,
AAR,2280,Non-REM Sleep,14.5,0.009595629,0.006171653,1.512057909,0.498987906,
AAR,2290,Non-REM Sleep,14.5,0.013525293,0.018189793,1.514092078,0.472271023,
AAR,2300,Non-REM Sleep,14,0.017448743,0.02079141,1.466118165,0.509376902,
AAR,2310,Non-REM Sleep,15,0.008795265,0.003520945,1.533990608,0.30860497,
AAR,2320,Non-REM Sleep,15.5,0.059074864,0.201538296,1.779433438,1.315497482,
AAR,2330,Non-REM Sleep,9,0.003160418,0.010565146,1.270057667,1.052829031,
AAR,2340,Non-REM Sleep,13,0.005185394,0.003479812,1.380403962,0.811930771,
AAR,2350,Non-REM Sleep,14.5,0.003968723,0.00236489,1.514718164,0.414567108,
AAR,2360,Non-REM Sleep,12.5,0.005152056,0.011957642,1.473502274,0.931318125,
AAR,2370,Non-REM Sleep,17.5,0.041080327,0.02365971,1.867433583,1.224277364,
AAR,2380,Non-REM Sleep,19.5,0.029945842,0.003774915,1.930952751,0.156737355,
AAR,2390,Non-REM Sleep,18.5,0.025828007,0.00294417,1.868944302,0.123006893,
AAR,2400,Non-REM Sleep,19.5,0.026318529,0.00947682,1.94493009,0.363881742,
AAR,2410,Non-REM Sleep,17,0.016002933,0.01048103,1.786273111,0.695799126,
AAR,2420,Non-REM Sleep,17.5,0.016293188,0.003871243,1.776220152,0.240844736,
AAR,2430,Non-REM Sleep,20.5,0.021692613,0.050675085,2.092947876,0.869118075,
AAR,2440,Non-REM Sleep,20,0.036971285,0.037417537,2.027616095,0.155259232,
